filename,battery,organik,glass,cardboard,metal,paper,plastic,trash
img_1718.jpg,1,0,1,0,1,0,1,0
img_0336.jpg,0,0,1,0,0,1,0,0
img_2806.jpg,1,0,0,0,0,0,1,1
img_3887.jpg,1,0,0,0,0,1,0,1
img_3684.jpg,1,1,0,0,0,0,1,1
img_4404.jpg,1,0,1,1,0,1,0,0
img_1071.jpg,0,0,1,1,1,0,0,0
img_2283.jpg,1,1,1,0,0,0,0,0
img_2400.jpg,0,1,0,1,0,0,1,0
img_4900.jpg,1,0,0,0,1,0,0,1
img_3254.jpg,1,0,0,1,0,0,1,0
img_4136.jpg,0,1,1,0,1,0,1,0
img_4583.jpg,1,0,1,0,1,0,0,1
img_3359.jpg,1,0,0,0,1,0,0,1
img_1488.jpg,1,0,0,0,0,0,1,1
img_0498.jpg,1,0,0,1,0,0,0,0
img_4344.jpg,0,0,1,0,0,1,1,0
img_1894.jpg,1,1,0,0,0,1,1,0
img_2548.jpg,1,0,0,0,1,1,0,1
img_2332.jpg,0,0,1,0,0,0,0,1
img_2911.jpg,0,0,1,1,0,0,1,1
img_3028.jpg,1,0,1,0,1,1,0,0
img_4074.jpg,1,0,0,0,1,0,1,1
img_4690.jpg,1,1,0,0,0,1,0,1
img_3785.jpg,1,0,1,0,0,0,1,1
img_2015.jpg,0,0,0,0,0,0,1,1
img_1022.jpg,0,1,0,0,1,1,0,1
img_2275.jpg,1,0,1,0,0,1,0,0
img_4885.jpg,1,1,0,0,0,1,0,1
img_4918.jpg,1,0,0,0,0,1,0,0
img_3643.jpg,0,0,1,0,1,0,0,0
img_3609.jpg,0,0,1,0,0,0,0,1
img_0665.jpg,0,1,0,1,1,0,0,0
img_3925.jpg,0,0,0,0,0,1,1,0
img_2629.jpg,1,1,0,1,1,0,0,0
img_2493.jpg,0,0,0,1,1,1,0,1
img_4284.jpg,1,0,0,1,0,1,0,0
img_1017.jpg,0,0,1,1,0,0,1,0
img_0557.jpg,0,0,0,1,1,1,1,0
img_3240.jpg,1,0,0,1,0,1,1,0
img_1207.jpg,0,1,0,1,0,0,0,0
img_1995.jpg,0,0,0,0,1,1,1,1
img_2647.jpg,1,0,1,0,0,0,1,0
img_2127.jpg,0,0,0,1,1,0,1,1
img_1510.jpg,0,0,1,1,1,0,0,1
img_1720.jpg,1,1,1,0,0,0,0,1
img_0245.jpg,1,0,1,0,0,1,0,1
img_1163.jpg,0,0,0,0,0,1,0,1
img_2330.jpg,1,1,0,0,1,0,0,0
img_0266.jpg,0,0,0,1,0,1,0,0
img_2358.jpg,1,0,0,1,0,1,1,0
img_1114.jpg,1,1,0,1,0,0,0,1
img_0063.jpg,0,1,0,0,1,0,0,0
img_3459.jpg,0,1,1,1,0,0,0,1
img_3923.jpg,0,0,0,1,1,0,1,0
img_3919.jpg,1,0,0,1,0,0,1,0
img_3002.jpg,0,1,1,0,0,1,1,0
img_3067.jpg,1,1,0,0,0,0,0,0
img_4479.jpg,1,0,0,0,0,1,1,0
img_2805.jpg,0,0,0,0,0,1,1,1
img_2252.jpg,1,0,1,0,0,0,0,1
img_2053.jpg,0,0,0,0,1,1,0,0
img_2021.jpg,0,0,0,0,0,0,1,1
img_1237.jpg,1,0,0,1,0,0,0,1
img_0103.jpg,0,0,1,0,1,0,0,1
img_2634.jpg,0,0,1,0,0,1,0,0
img_0272.jpg,1,0,0,1,1,0,1,0
img_0508.jpg,1,0,0,0,1,1,0,1
img_2219.jpg,0,0,1,0,1,0,0,0
img_4933.jpg,0,0,1,0,0,1,1,0
img_3309.jpg,0,0,0,1,0,1,0,0
img_0865.jpg,0,1,0,0,0,0,0,1
img_4631.jpg,0,0,0,0,0,1,0,1
img_0908.jpg,1,1,1,0,0,0,1,0
img_3884.jpg,0,1,0,0,1,0,1,1
img_4917.jpg,0,0,0,0,1,0,1,1
img_1627.jpg,0,0,1,0,0,1,1,0
img_3915.jpg,0,1,0,1,1,0,1,0
img_1522.jpg,0,1,0,0,0,1,0,0
img_0835.jpg,0,0,1,0,0,1,0,0
img_0358.jpg,0,0,1,0,0,0,0,1
img_0138.jpg,0,1,0,0,0,1,0,0
img_0299.jpg,0,1,1,1,0,1,0,0
img_1556.jpg,1,0,1,0,1,0,0,1
img_1003.jpg,0,0,0,1,1,1,1,0
img_0382.jpg,0,0,1,0,0,0,1,1
img_0941.jpg,0,1,0,0,1,0,0,0
img_4169.jpg,0,1,0,0,0,1,1,1
img_4843.jpg,1,1,0,0,0,0,1,1
img_0761.jpg,0,0,0,1,1,1,1,0
img_3262.jpg,0,0,1,0,1,0,1,0
img_4496.jpg,1,0,0,1,1,0,1,0
img_2588.jpg,0,1,0,1,0,1,0,0
img_2078.jpg,1,0,0,1,0,1,0,1
img_3305.jpg,0,1,0,1,0,0,1,0
img_0898.jpg,0,0,0,1,0,1,1,0
img_4749.jpg,1,0,0,0,1,1,1,0
img_2214.jpg,0,0,0,1,0,0,1,1
img_1402.jpg,1,0,0,1,0,0,0,0
img_3319.jpg,0,1,0,1,0,1,0,1
img_3778.jpg,0,0,0,1,0,1,1,0
img_4386.jpg,0,0,1,0,1,1,0,0
img_2945.jpg,1,0,1,0,0,0,1,1
img_1512.jpg,0,0,1,0,0,1,1,0
img_1188.jpg,1,1,0,0,0,0,0,0
img_2979.jpg,0,0,1,1,0,0,0,0
img_4914.jpg,0,1,1,0,1,1,0,0
img_3869.jpg,1,0,1,0,0,0,0,1
img_3430.jpg,0,1,1,0,0,1,0,1
img_0108.jpg,0,1,1,1,0,1,0,0
img_3804.jpg,0,1,1,0,1,0,1,0
img_3885.jpg,0,0,1,0,0,0,0,1
img_1839.jpg,0,0,0,1,0,1,1,0
img_0058.jpg,0,1,0,0,1,1,0,1
img_0076.jpg,1,0,0,1,0,0,1,0
img_0796.jpg,0,1,1,0,0,0,0,0
img_0368.jpg,0,0,0,1,1,0,1,0
img_4905.jpg,1,0,0,0,0,0,1,0
img_0785.jpg,1,1,0,0,0,0,1,1
img_2080.jpg,1,1,0,0,0,1,1,0
img_3670.jpg,0,1,0,0,0,1,0,0
img_2986.jpg,0,0,1,0,0,1,1,0
img_2100.jpg,0,0,0,1,1,1,0,0
img_4478.jpg,1,0,0,0,0,1,0,1
img_2315.jpg,1,0,0,1,0,1,0,0
img_4714.jpg,0,0,0,0,1,1,0,1
img_0121.jpg,1,0,0,0,0,0,0,1
img_4553.jpg,1,0,0,1,0,1,0,0
img_4568.jpg,0,1,0,0,1,0,0,0
img_3636.jpg,1,0,1,0,0,1,0,0
img_0910.jpg,0,1,0,0,0,0,1,0
img_0124.jpg,0,0,0,0,0,0,1,1
img_2243.jpg,0,0,0,1,0,1,1,1
img_1586.jpg,0,0,1,0,1,1,0,0
img_1257.jpg,1,1,0,1,0,1,0,0
img_3625.jpg,0,0,0,0,1,0,1,0
img_3474.jpg,1,0,0,0,1,1,1,0
img_3376.jpg,0,1,0,0,0,1,0,1
img_1178.jpg,0,0,0,1,1,1,0,0
img_4362.jpg,0,0,1,1,0,0,0,0
img_3463.jpg,0,0,0,1,0,1,0,0
img_4541.jpg,0,0,0,0,0,1,1,0
img_2095.jpg,0,0,0,0,1,0,1,0
img_0442.jpg,1,0,0,0,1,0,1,0
img_1886.jpg,1,0,0,0,1,0,1,0
img_3098.jpg,1,0,1,1,0,0,1,0
img_0925.jpg,1,1,0,0,0,0,0,0
img_2324.jpg,0,0,0,1,0,0,0,1
img_2877.jpg,0,1,1,0,0,0,0,1
img_4769.jpg,1,0,1,0,0,0,0,1
img_1411.jpg,0,1,1,0,0,1,0,0
img_3460.jpg,0,0,0,1,1,0,0,1
img_4800.jpg,1,1,0,1,0,0,0,0
img_1509.jpg,0,1,1,0,0,0,0,0
img_1227.jpg,0,1,0,0,1,0,0,0
img_3594.jpg,1,0,0,1,1,0,0,0
img_2347.jpg,0,1,0,0,0,1,0,0
img_3506.jpg,0,0,1,0,0,0,0,1
img_4615.jpg,0,1,0,0,1,0,1,0
img_3271.jpg,1,0,0,1,0,0,0,0
img_0324.jpg,0,1,0,0,0,0,1,0
img_4157.jpg,0,0,1,0,1,0,0,0
img_1905.jpg,1,0,0,1,0,0,0,1
img_4341.jpg,0,0,0,1,1,0,0,0
img_4306.jpg,1,0,0,1,0,0,1,1
img_3026.jpg,0,1,1,0,0,1,1,0
img_1498.jpg,1,0,0,0,1,0,0,0
img_1502.jpg,1,0,0,0,0,1,0,0
img_1006.jpg,0,1,1,0,0,0,0,0
img_2438.jpg,0,1,1,1,0,0,1,0
img_2707.jpg,1,0,0,0,1,0,1,1
img_3510.jpg,1,0,0,0,0,0,0,1
img_1467.jpg,1,0,0,0,0,1,0,0
img_1225.jpg,0,0,0,0,0,1,1,1
img_2749.jpg,1,0,0,1,1,1,0,0
img_2260.jpg,0,0,1,0,0,0,0,1
img_1972.jpg,0,1,1,0,0,1,0,0
img_1216.jpg,1,1,0,0,1,0,0,0
img_3970.jpg,1,1,0,1,0,0,0,0
img_3646.jpg,0,0,1,0,0,0,1,0
img_0420.jpg,1,0,1,0,0,1,1,0
img_3415.jpg,0,0,1,0,0,0,1,0
img_0006.jpg,1,0,1,0,1,0,1,0
img_0932.jpg,0,1,1,1,0,1,0,0
img_1691.jpg,0,1,1,0,0,0,0,0
img_0439.jpg,0,1,0,0,0,0,1,0
img_1313.jpg,0,0,1,0,0,0,1,0
img_0678.jpg,1,0,0,0,0,1,0,1
img_1926.jpg,0,1,1,0,0,0,1,0
img_4609.jpg,1,1,0,1,0,1,0,0
img_4858.jpg,0,1,0,0,1,1,0,1
img_4623.jpg,0,1,0,1,0,0,0,0
img_4632.jpg,1,0,0,0,1,1,0,1
img_2114.jpg,1,0,1,1,0,1,0,0
img_4426.jpg,1,1,0,0,0,0,0,0
img_4086.jpg,1,0,1,0,0,0,0,0
img_4031.jpg,0,1,0,1,0,1,0,0
img_1876.jpg,0,1,0,1,1,1,0,0
img_4244.jpg,1,0,0,0,1,0,1,0
img_2768.jpg,0,1,1,1,0,0,0,0
img_2631.jpg,0,1,0,1,1,1,0,0
img_0194.jpg,1,0,1,0,1,0,1,0
img_1474.jpg,1,0,0,0,0,0,1,0
img_2133.jpg,0,0,0,1,1,1,0,1
img_1211.jpg,0,0,0,0,1,0,1,1
img_2643.jpg,0,0,0,0,0,0,1,1
img_1657.jpg,1,0,1,1,0,0,0,0
img_4923.jpg,1,0,0,1,0,1,0,1
img_3010.jpg,0,0,0,1,0,0,1,1
img_2788.jpg,1,0,0,0,0,0,1,1
img_2212.jpg,1,0,0,0,0,0,1,0
img_2091.jpg,0,1,0,0,1,0,0,1
img_4545.jpg,0,1,0,0,1,0,0,1
img_1130.jpg,1,0,0,0,0,0,0,1
img_1461.jpg,1,0,0,0,1,0,1,1
img_0276.jpg,0,0,0,0,1,1,0,0
img_4483.jpg,1,0,0,0,1,1,0,0
img_4766.jpg,0,0,1,1,1,1,0,0
img_2289.jpg,1,0,1,0,0,0,1,0
img_1302.jpg,1,0,0,1,0,0,1,1
img_4820.jpg,0,0,1,1,0,0,0,0
img_0222.jpg,1,1,0,1,1,0,0,0
img_4365.jpg,1,0,1,0,1,0,1,0
img_1907.jpg,0,1,0,0,0,1,0,0
img_0573.jpg,1,1,0,1,0,1,0,0
img_1236.jpg,0,1,0,1,0,1,0,1
img_4110.jpg,0,0,1,0,1,0,1,1
img_2329.jpg,1,1,0,0,1,0,1,0
img_1334.jpg,1,0,0,0,0,0,1,0
img_3266.jpg,1,0,0,0,0,0,1,0
img_0418.jpg,0,1,1,0,1,0,0,1
img_3102.jpg,1,1,1,0,0,0,0,1
img_1104.jpg,1,0,0,1,0,0,0,0
img_0257.jpg,1,1,0,0,0,1,0,0
img_0295.jpg,1,0,1,0,0,0,0,1
img_4870.jpg,0,0,1,1,1,1,0,0
img_0386.jpg,1,1,0,0,0,1,0,0
img_4276.jpg,0,0,1,0,0,0,1,0
img_3971.jpg,0,1,0,0,1,0,1,0
img_2224.jpg,0,1,1,1,0,1,0,0
img_3048.jpg,0,1,0,0,0,1,0,0
img_4335.jpg,0,0,0,1,0,1,0,0
img_3509.jpg,1,0,0,0,1,0,1,1
img_1822.jpg,0,1,0,0,0,0,1,0
img_4384.jpg,1,0,1,1,0,0,1,0
img_1563.jpg,1,0,0,0,0,0,1,0
img_3558.jpg,1,1,1,0,0,0,0,1
img_1400.jpg,1,0,0,1,1,0,1,0
img_0712.jpg,0,0,0,1,0,0,1,1
img_3114.jpg,1,0,1,1,0,0,0,1
img_2521.jpg,0,1,1,0,1,1,0,0
img_0209.jpg,0,0,0,0,1,1,1,0
img_3937.jpg,0,0,0,0,0,0,1,1
img_1289.jpg,0,1,0,1,0,1,1,0
img_0449.jpg,0,0,0,0,1,0,1,0
img_4549.jpg,1,0,0,1,1,0,1,0
img_2560.jpg,0,0,0,1,0,0,1,0
img_0958.jpg,0,1,0,0,1,0,1,1
img_1793.jpg,0,0,1,0,1,1,0,0
img_2029.jpg,0,0,0,1,1,0,1,0
img_0654.jpg,0,0,1,0,1,1,0,0
img_4734.jpg,0,0,0,1,1,0,0,0
img_4893.jpg,0,1,0,1,0,0,0,0
img_4629.jpg,0,0,0,1,1,0,0,1
img_1760.jpg,0,1,0,0,0,0,1,1
img_4757.jpg,1,0,0,1,1,0,1,0
img_4897.jpg,0,0,0,1,1,0,1,0
img_2072.jpg,0,0,0,0,1,1,0,0
img_0411.jpg,1,0,0,0,1,0,0,0
img_1774.jpg,1,0,0,0,1,0,0,0
img_1870.jpg,1,1,1,0,0,0,0,1
img_2178.jpg,0,1,0,1,0,1,1,0
img_2371.jpg,0,0,0,1,0,1,1,0
img_4518.jpg,1,1,0,0,0,1,0,1
img_4311.jpg,1,0,0,1,0,1,1,0
img_4773.jpg,0,1,0,0,0,0,0,1
img_3696.jpg,0,1,1,0,0,0,0,1
img_1988.jpg,1,0,0,1,0,1,1,0
img_2657.jpg,1,0,1,1,0,1,0,0
img_3824.jpg,0,0,0,1,0,1,1,1
img_3374.jpg,1,0,0,0,0,1,1,0
img_2595.jpg,1,0,0,0,0,1,0,0
img_3563.jpg,1,0,0,1,1,1,0,0
img_0430.jpg,0,0,0,1,1,0,1,1
img_4150.jpg,1,0,0,1,0,0,1,0
img_2590.jpg,1,1,0,1,1,0,0,0
img_1366.jpg,0,0,0,1,0,1,0,0
img_1973.jpg,1,1,0,1,1,0,0,0
img_3433.jpg,1,0,0,0,1,0,0,0
img_1176.jpg,0,1,0,0,0,1,1,1
img_3323.jpg,0,0,1,1,0,0,0,0
img_1476.jpg,0,1,0,0,0,1,0,1
img_4487.jpg,0,1,0,1,0,0,0,0
img_4998.jpg,1,1,0,1,0,0,0,0
img_0102.jpg,1,1,1,0,1,0,0,0
img_2167.jpg,0,1,1,1,0,0,1,0
img_3339.jpg,0,0,1,0,0,1,0,0
img_1263.jpg,0,1,1,1,0,1,0,0
img_4259.jpg,0,0,1,0,0,0,0,1
img_3129.jpg,0,1,0,0,0,1,0,1
img_4274.jpg,0,0,0,0,0,1,1,1
img_3052.jpg,0,0,1,0,0,1,0,0
img_2846.jpg,1,0,0,0,0,1,0,0
img_3290.jpg,0,0,0,1,1,1,1,0
img_3542.jpg,1,0,0,0,0,0,0,1
img_2963.jpg,0,0,0,0,0,1,1,0
img_1643.jpg,0,0,1,0,0,0,1,1
img_4505.jpg,1,0,0,0,1,0,0,0
img_0000.jpg,0,0,0,1,1,0,0,0
img_1580.jpg,1,0,1,0,1,0,0,0
img_4422.jpg,1,1,0,0,0,0,0,1
img_4115.jpg,0,0,1,1,1,0,1,0
img_1356.jpg,0,1,1,1,0,0,0,0
img_3384.jpg,0,0,0,0,0,1,0,1
img_3840.jpg,1,0,0,0,1,1,0,0
img_2227.jpg,1,0,0,1,0,0,1,0
img_4578.jpg,0,0,1,0,0,0,1,0
img_2211.jpg,0,1,0,1,0,0,1,1
img_0396.jpg,1,0,0,1,1,0,0,0
img_3455.jpg,0,0,0,1,0,0,0,1
img_1064.jpg,1,0,0,0,1,0,1,0
img_2352.jpg,1,0,0,0,0,0,0,1
img_2145.jpg,0,1,0,0,0,0,0,1
img_0818.jpg,0,0,1,0,0,0,1,1
img_1812.jpg,0,0,1,0,1,0,1,0
img_3620.jpg,0,0,0,1,0,1,1,1
img_1552.jpg,0,0,0,1,0,0,1,0
img_3111.jpg,1,1,0,0,0,0,0,0
img_0816.jpg,0,0,1,0,0,0,1,1
img_1572.jpg,1,1,0,1,0,1,0,0
img_3191.jpg,1,0,0,0,0,0,1,1
img_1800.jpg,1,1,0,1,0,1,0,0
img_4287.jpg,0,0,0,0,1,1,1,1
img_0381.jpg,0,1,0,0,0,0,1,1
img_2933.jpg,1,0,0,0,1,0,0,1
img_3816.jpg,1,0,0,0,1,0,1,1
img_4320.jpg,0,1,0,0,0,0,1,1
img_3497.jpg,0,1,1,1,1,0,0,0
img_2303.jpg,1,0,1,0,0,0,0,1
img_1780.jpg,1,0,1,0,0,0,0,0
img_3004.jpg,1,0,1,0,0,1,0,0
img_3795.jpg,0,1,0,0,0,0,1,0
img_3402.jpg,0,0,1,0,1,0,0,0
img_0864.jpg,1,1,0,1,0,1,0,0
img_4692.jpg,1,0,1,0,0,0,1,0
img_3155.jpg,0,1,0,0,0,1,1,0
img_0554.jpg,1,0,0,0,1,1,1,0
img_1159.jpg,0,1,0,1,0,0,1,0
img_1213.jpg,0,1,0,1,0,1,0,1
img_2011.jpg,0,1,1,0,0,1,1,0
img_3669.jpg,0,0,0,0,1,1,0,0
img_0048.jpg,1,0,0,0,0,1,0,1
img_3610.jpg,0,1,0,0,1,0,1,1
img_0700.jpg,0,1,1,0,0,0,1,0
img_0652.jpg,1,1,0,0,1,0,1,0
img_3147.jpg,0,0,1,1,1,0,1,0
img_4001.jpg,0,0,1,1,0,0,0,0
img_4539.jpg,0,0,0,1,1,1,1,0
img_0748.jpg,1,0,1,0,0,0,0,1
img_1455.jpg,0,1,0,1,1,0,0,0
img_4334.jpg,1,0,0,0,1,1,0,0
img_2077.jpg,0,0,0,1,0,0,1,0
img_3926.jpg,0,1,0,1,0,0,0,1
img_0866.jpg,0,0,1,0,1,0,0,1
img_0752.jpg,1,0,0,0,0,1,1,0
img_1644.jpg,0,0,1,0,1,1,1,0
img_0092.jpg,0,0,1,1,0,1,0,0
img_2814.jpg,1,0,0,0,1,0,1,1
img_4007.jpg,1,1,0,0,0,1,0,0
img_2424.jpg,0,1,0,0,0,0,1,0
img_2620.jpg,1,0,0,0,0,0,1,1
img_1490.jpg,0,0,0,1,0,1,1,0
img_3038.jpg,0,0,0,0,1,0,1,1
img_3223.jpg,1,0,0,1,1,0,1,0
img_0729.jpg,0,0,0,1,0,1,1,1
img_2708.jpg,0,0,1,0,1,0,1,1
img_2463.jpg,0,0,0,0,0,1,0,1
img_3687.jpg,1,0,1,0,1,1,0,0
img_1745.jpg,1,1,1,0,0,0,0,0
img_2477.jpg,0,1,0,0,0,1,1,1
img_4563.jpg,0,1,0,0,0,0,0,1
img_3485.jpg,0,0,0,1,0,0,0,1
img_1110.jpg,1,1,0,1,0,0,0,1
img_3328.jpg,1,1,0,0,0,0,1,1
img_4026.jpg,0,1,0,1,0,0,0,1
img_4471.jpg,0,0,0,1,1,0,0,0
img_4156.jpg,0,0,1,0,0,0,1,0
img_0346.jpg,0,1,1,0,0,0,0,1
img_1185.jpg,1,1,0,1,1,0,0,0
img_4000.jpg,0,0,1,1,0,0,0,0
img_1515.jpg,1,0,1,0,1,0,1,0
img_4668.jpg,0,1,0,0,0,1,1,0
img_0578.jpg,0,1,1,0,0,1,0,0
img_0075.jpg,0,1,0,0,0,0,1,0
img_1429.jpg,1,0,0,1,0,0,1,0
img_4354.jpg,1,1,1,1,0,0,0,0
img_4430.jpg,0,0,0,0,0,0,1,1
img_2742.jpg,0,0,1,0,0,0,1,1
img_4952.jpg,1,0,1,0,0,0,0,0
img_1846.jpg,0,0,1,0,0,1,1,0
img_0131.jpg,0,1,0,0,0,1,0,0
img_0178.jpg,0,1,1,0,0,0,0,0
img_4962.jpg,1,1,0,1,0,0,0,0
img_4466.jpg,1,0,0,1,0,1,0,0
img_2686.jpg,1,0,0,0,1,1,1,0
img_2513.jpg,0,1,0,0,1,0,0,0
img_1842.jpg,0,0,1,0,0,1,0,0
img_2233.jpg,0,0,1,0,1,1,1,0
img_2529.jpg,1,0,0,1,0,1,1,0
img_2365.jpg,0,0,1,1,0,0,0,0
img_0604.jpg,1,0,0,0,0,1,0,1
img_4230.jpg,1,0,1,0,1,1,0,0
img_0025.jpg,0,1,0,0,0,0,1,0
img_0658.jpg,1,0,0,0,0,0,1,1
img_2674.jpg,1,0,0,1,1,0,0,1
img_4696.jpg,0,0,1,0,1,0,1,0
img_2423.jpg,0,0,1,1,1,0,0,1
img_0173.jpg,1,0,1,0,1,1,0,0
img_1611.jpg,0,0,1,0,1,0,0,0
img_0437.jpg,0,1,1,0,0,0,0,0
img_0331.jpg,0,0,0,1,0,1,0,1
img_3091.jpg,0,1,0,0,0,0,1,0
img_1454.jpg,1,0,1,0,0,0,1,0
img_0342.jpg,0,1,1,1,0,0,1,0
img_3189.jpg,0,1,0,0,1,0,1,1
img_2537.jpg,0,1,0,1,1,1,0,0
img_1088.jpg,0,1,0,0,0,0,1,0
img_0479.jpg,1,0,0,0,0,0,1,0
img_0727.jpg,0,0,1,1,0,0,0,0
img_3776.jpg,0,0,1,1,1,0,0,1
img_0976.jpg,0,0,1,1,0,1,0,0
img_3966.jpg,0,0,1,1,0,0,1,1
img_4298.jpg,1,0,1,0,0,0,1,1
img_1928.jpg,1,0,1,0,0,0,1,0
img_1468.jpg,1,0,0,0,0,0,1,1
img_1224.jpg,0,1,0,1,0,1,0,1
img_2153.jpg,0,1,0,0,1,0,0,1
img_1952.jpg,0,0,1,0,0,0,1,0
img_4829.jpg,0,1,0,1,1,0,0,1
img_3227.jpg,1,0,1,0,1,0,0,1
img_1892.jpg,0,1,0,1,1,0,1,0
img_1299.jpg,0,1,0,0,1,0,1,1
img_3137.jpg,1,1,0,0,1,0,0,0
img_4598.jpg,0,0,0,0,1,1,1,0
img_0660.jpg,0,0,0,1,0,0,1,0
img_3963.jpg,1,0,0,0,0,0,0,1
img_2587.jpg,0,0,1,1,0,1,1,0
img_3801.jpg,0,0,0,1,0,0,1,1
img_4200.jpg,1,0,0,1,1,0,0,0
img_3820.jpg,0,1,0,1,1,1,0,0
img_2182.jpg,1,1,1,0,0,1,0,0
img_3042.jpg,0,1,1,0,1,0,0,0
img_0267.jpg,0,0,0,1,1,0,0,1
img_4869.jpg,0,0,0,1,1,0,1,1
img_2355.jpg,0,0,1,0,0,0,1,0
img_2461.jpg,0,0,0,1,1,0,1,0
img_4446.jpg,1,1,0,0,0,0,0,0
img_3638.jpg,0,0,1,1,0,1,0,0
img_3716.jpg,1,0,0,0,0,0,1,0
img_3862.jpg,1,1,0,0,0,0,0,1
img_1278.jpg,0,0,1,0,0,0,1,1
img_4639.jpg,0,1,1,0,0,0,1,1
img_4614.jpg,0,0,0,0,0,0,1,1
img_3354.jpg,0,1,0,0,1,0,0,0
img_1621.jpg,1,0,0,0,0,1,0,1
img_4102.jpg,1,0,0,0,0,0,0,1
img_2847.jpg,0,1,1,0,0,0,1,0
img_1896.jpg,0,0,0,1,0,1,1,0
img_3917.jpg,0,1,1,0,1,0,1,0
img_3297.jpg,1,1,0,0,0,1,1,0
img_2821.jpg,1,1,0,0,1,0,0,1
img_0067.jpg,0,0,0,1,0,1,1,1
img_2571.jpg,0,0,1,0,1,1,0,0
img_2118.jpg,0,0,0,0,0,0,1,1
img_0221.jpg,0,1,0,0,1,0,0,0
img_0333.jpg,1,1,1,0,0,1,0,0
img_1978.jpg,0,1,0,1,0,0,0,1
img_2961.jpg,0,1,0,1,0,1,0,0
img_3783.jpg,0,0,0,0,1,0,1,0
img_0820.jpg,0,1,0,0,0,0,0,1
img_1226.jpg,0,1,1,0,0,1,0,1
img_2981.jpg,1,1,0,0,1,0,0,0
img_0088.jpg,0,0,0,1,0,0,1,1
img_2618.jpg,0,1,0,0,0,0,1,1
img_2861.jpg,1,1,0,1,0,0,0,1
img_2826.jpg,0,0,0,1,0,1,0,0
img_0319.jpg,1,0,0,1,0,0,0,1
img_2858.jpg,0,1,1,1,0,0,1,0
img_4697.jpg,0,1,0,1,1,1,0,0
img_2582.jpg,0,0,1,0,0,1,0,0
img_2198.jpg,0,1,0,0,0,1,0,0
img_4613.jpg,1,0,1,0,0,0,0,0
img_4457.jpg,1,1,0,0,1,0,0,0
img_4269.jpg,1,0,0,0,0,1,0,0
img_3341.jpg,1,1,0,0,1,0,0,0
img_1143.jpg,0,1,0,0,0,0,1,0
img_0397.jpg,0,0,0,1,0,1,0,0
img_2896.jpg,1,0,0,1,0,0,0,1
img_4301.jpg,1,0,0,0,1,0,1,0
img_2750.jpg,0,1,0,0,1,1,0,1
img_1398.jpg,0,0,0,1,0,0,1,1
img_1659.jpg,1,0,0,0,0,1,0,0
img_0979.jpg,1,0,1,1,1,0,0,0
img_1298.jpg,0,0,0,1,1,1,0,0
img_4704.jpg,1,1,0,0,1,0,1,0
img_0082.jpg,0,1,0,0,0,1,1,1
img_4904.jpg,1,0,0,1,1,1,0,0
img_4188.jpg,0,0,1,1,0,1,1,0
img_3732.jpg,0,1,0,0,1,1,0,1
img_4970.jpg,1,1,0,0,0,1,0,0
img_2281.jpg,1,1,1,0,1,0,0,0
img_0423.jpg,0,0,0,0,0,1,1,1
img_4339.jpg,1,1,1,1,0,0,0,0
img_1904.jpg,0,0,0,1,0,1,0,0
img_4538.jpg,0,0,1,0,1,1,0,0
img_3396.jpg,0,1,0,1,0,1,0,1
img_3093.jpg,0,1,0,1,1,0,0,0
img_1565.jpg,1,0,1,0,0,0,0,1
img_3347.jpg,0,1,1,1,0,1,0,0
img_0839.jpg,1,0,1,1,1,0,0,0
img_0500.jpg,0,0,1,0,0,0,1,0
img_0141.jpg,1,0,0,1,0,1,0,0
img_1377.jpg,1,0,0,0,0,0,1,0
img_3691.jpg,0,0,1,1,0,0,0,0
img_4189.jpg,1,0,0,0,0,1,0,0
img_1138.jpg,0,0,1,1,0,0,0,1
img_2536.jpg,0,0,0,1,0,1,0,1
img_1787.jpg,0,0,0,1,1,1,0,0
img_2723.jpg,0,0,0,0,1,1,0,1
img_0550.jpg,0,0,0,1,1,0,0,0
img_3849.jpg,0,1,0,0,0,1,1,0
img_2019.jpg,0,1,1,0,1,0,0,0
img_0948.jpg,0,1,0,1,0,0,0,0
img_2253.jpg,0,1,0,0,0,1,1,1
img_0532.jpg,0,1,0,0,1,0,0,0
img_1829.jpg,0,0,0,1,0,0,1,1
img_2907.jpg,0,0,1,1,0,0,0,1
img_4418.jpg,1,0,0,1,0,1,0,0
img_3864.jpg,0,0,1,1,1,0,0,1
img_1602.jpg,0,0,1,0,0,1,1,1
img_0639.jpg,0,1,0,1,1,1,0,0
img_4831.jpg,0,1,1,0,1,0,0,1
img_0967.jpg,0,0,1,1,1,0,0,0
img_4237.jpg,0,0,0,0,1,0,1,1
img_2616.jpg,0,1,0,0,1,1,0,0
img_1683.jpg,0,1,0,0,0,1,1,0
img_4470.jpg,1,1,1,0,0,0,1,0
img_2334.jpg,1,1,1,0,0,0,0,1
img_0155.jpg,0,1,1,1,0,0,1,0
img_2479.jpg,1,0,1,0,0,0,0,0
img_2828.jpg,0,0,1,1,0,1,1,0
img_1089.jpg,1,0,0,0,1,1,0,0
img_4153.jpg,1,0,1,0,1,0,0,1
img_4240.jpg,0,1,1,0,0,0,1,1
img_0288.jpg,1,0,1,1,0,0,0,0
img_0930.jpg,1,0,0,0,1,1,1,0
img_2526.jpg,0,0,1,0,1,1,0,1
img_2255.jpg,0,0,0,1,0,1,0,0
